I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
370,364,354,592,690,767,467,365,555,0,0,0,0,0,0,1
371,363,353,592,689,766,466,365,554,0,0,0,0,0,0,1
369,363,353,592,690,766,466,365,555,0,0,0,0,0,0,1
370,364,353,594,689,767,467,365,555,0,0,0,0,0,0,1
370,364,353,594,690,767,468,365,555,0,0,0,0,0,0,1
370,363,354,599,690,767,469,366,556,0,0,0,0,0,0,1
371,364,355,590,691,767,468,366,556,0,0,0,0,0,0,1
371,364,354,593,691,767,468,365,556,0,0,0,0,0,0,1
369,363,354,593,691,765,467,365,555,0,0,0,0,0,0,1
371,364,353,593,691,766,467,365,556,0,0,0,0,0,0,1
371,365,354,590,690,765,468,366,556,0,0,0,0,0,0,1
372,364,354,592,689,766,469,365,556,0,0,0,0,0,0,1
372,364,354,586,689,766,469,366,556,0,0,0,0,0,0,1
372,364,354,594,690,766,468,365,555,0,0,0,0,0,0,1
370,363,353,595,688,765,467,365,555,0,0,0,0,0,0,1
371,363,353,591,685,764,467,364,554,0,0,0,0,0,0,1
371,364,353,590,684,765,468,364,554,0,0,0,0,0,0,1
371,363,354,589,687,764,468,365,554,0,0,0,0,0,0,1
370,362,352,593,687,764,466,364,554,0,0,0,0,0,0,1
371,363,354,592,687,765,467,365,555,0,0,0,0,0,0,1
371,363,353,595,688,765,467,365,554,0,0,0,0,0,0,1
371,364,353,593,686,765,468,365,555,0,0,0,0,0,0,1
372,363,354,591,688,766,468,365,555,0,0,0,0,0,0,1
371,364,353,593,687,765,468,365,555,0,0,0,0,0,0,1
371,364,354,593,687,765,468,365,555,0,0,0,0,0,0,1
371,364,353,595,689,765,468,365,555,0,0,0,0,0,0,1
372,364,353,594,689,766,467,365,555,0,0,0,0,0,0,1
371,364,353,595,688,766,468,365,555,0,0,0,0,0,0,1
371,364,353,595,688,766,468,365,554,0,0,0,0,0,0,1
369,363,353,594,689,765,467,365,554,0,0,0,0,0,0,1
370,363,353,592,689,766,467,365,554,0,0,0,0,0,0,1
370,364,353,592,689,765,467,365,555,0,0,0,0,0,0,1
370,364,353,595,690,765,467,364,555,0,0,0,0,0,0,1
369,362,352,595,688,766,466,363,555,0,0,0,0,0,0,1
368,362,352,596,689,766,467,364,555,0,0,0,0,0,0,1
370,364,353,596,690,766,467,365,555,0,0,0,0,0,0,1
369,363,353,595,690,766,467,364,555,0,0,0,0,0,0,1
370,363,352,594,690,766,466,364,554,0,0,0,0,0,0,1
370,362,353,595,689,765,466,364,555,0,0,0,0,0,0,1
370,363,353,595,689,764,466,363,553,0,0,0,0,0,0,1
370,362,353,594,688,765,466,363,553,0,0,0,0,0,0,1
369,362,352,593,689,765,467,363,552,0,0,0,0,0,0,1
370,363,352,594,689,766,466,364,553,0,0,0,0,0,0,1
370,362,352,595,689,766,466,363,553,0,0,0,0,0,0,1
370,362,352,594,686,766,466,363,553,0,0,0,0,0,0,1
370,362,352,595,686,766,467,363,553,0,0,0,0,0,0,1
371,362,353,594,687,766,467,364,553,0,0,0,0,0,0,1
371,363,352,595,687,766,468,364,553,0,0,0,0,0,0,1
370,363,352,595,688,767,467,364,554,0,0,0,0,0,0,1
371,363,353,593,689,767,468,364,554,0,0,0,0,0,0,1
371,363,353,594,688,767,467,364,554,0,0,0,0,0,0,1
371,363,354,594,689,767,468,365,555,0,0,0,0,0,0,1
371,364,353,594,689,766,468,365,554,0,0,0,0,0,0,1
371,363,353,595,687,767,468,364,555,0,0,0,0,0,0,1
371,363,353,595,689,767,468,365,555,0,0,0,0,0,0,1
371,363,354,594,690,767,468,365,555,0,0,0,0,0,0,1
371,363,353,595,689,767,467,364,555,0,0,0,0,0,0,1
371,363,353,595,688,766,467,364,555,0,0,0,0,0,0,1
371,363,353,595,688,766,467,364,555,0,0,0,0,0,0,1
371,363,353,596,688,767,468,364,555,0,0,0,0,0,0,1
371,363,353,596,689,767,467,364,555,0,0,0,0,0,0,1
371,363,353,596,689,767,467,365,555,0,0,0,0,0,0,1
370,363,353,595,689,767,467,365,556,0,0,0,0,0,0,1
371,363,353,598,690,767,467,364,556,0,0,0,0,0,0,1
371,363,354,596,689,767,467,364,556,0,0,0,0,0,0,1
370,363,353,596,690,766,467,364,556,0,0,0,0,0,0,1
370,362,352,596,690,767,465,364,556,0,0,0,0,0,0,1
370,363,353,595,689,768,466,364,556,0,0,0,0,0,0,1
371,363,353,592,689,767,467,365,556,0,0,0,0,0,0,1
370,362,353,596,688,767,466,364,556,0,0,0,0,0,0,1
371,364,353,595,688,768,465,364,555,0,0,0,0,0,0,1
370,362,353,597,689,767,466,365,555,0,0,0,0,0,0,1
371,362,353,598,689,767,466,364,555,0,0,0,0,0,0,1
369,362,353,596,690,766,466,364,555,0,0,0,0,0,0,1
369,362,352,597,690,767,466,364,555,0,0,0,0,0,0,1
370,363,352,598,691,766,466,364,555,0,0,0,0,0,0,1
370,363,353,598,691,766,466,365,556,0,0,0,0,0,0,1
371,363,353,598,693,766,465,365,556,0,0,0,0,0,0,1
371,363,353,599,692,766,466,365,556,0,0,0,0,0,0,1
371,363,353,600,692,767,466,365,556,0,0,0,0,0,0,1
371,364,354,600,692,768,466,365,556,0,0,0,0,0,0,1
370,362,353,601,692,767,467,364,556,0,0,0,0,0,0,1
372,363,353,598,692,768,467,365,556,0,0,0,0,0,0,1
371,363,353,601,692,767,467,365,556,0,0,0,0,0,0,1
371,364,353,601,691,767,465,365,556,0,0,0,0,0,0,1
371,363,353,595,692,768,466,365,557,0,0,0,0,0,0,1
371,363,353,601,692,768,467,365,556,0,0,0,0,0,0,1
371,363,353,602,691,767,466,365,556,0,0,0,0,0,0,1
372,363,353,601,691,768,465,365,556,0,0,0,0,0,0,1
370,362,352,602,688,767,465,364,556,0,0,0,0,0,0,1
370,362,353,601,689,768,466,364,556,0,0,0,0,0,0,1
370,362,353,600,688,766,465,364,555,0,0,0,0,0,0,1
367,362,352,599,687,766,464,364,555,0,0,0,0,0,0,1
369,362,353,600,688,767,466,365,556,0,0,0,0,0,0,1
369,363,352,600,690,767,466,364,556,0,0,0,0,0,0,1
369,363,353,600,691,767,466,365,556,0,0,0,0,0,0,1
370,363,353,600,691,767,466,366,557,0,0,0,0,0,0,1
370,363,353,599,691,767,466,365,557,0,0,0,0,0,0,1
370,363,353,599,691,766,467,365,556,0,0,0,0,0,0,1
370,363,353,600,691,767,467,365,556,0,0,0,0,0,0,1
370,362,353,599,692,767,467,365,556,0,0,0,0,0,0,1
370,362,353,600,691,767,467,365,556,0,0,0,0,0,0,1
371,364,353,600,691,766,467,365,556,0,0,0,0,0,0,1
371,363,353,601,692,766,468,365,556,0,0,0,0,0,0,1
371,363,353,600,693,766,467,365,557,0,0,0,0,0,0,1
370,363,353,601,692,767,467,365,556,0,0,0,0,0,0,1
370,363,353,600,692,767,468,366,556,0,0,0,0,0,0,1
371,363,353,601,692,767,468,365,556,0,0,0,0,0,0,1
370,363,353,602,692,766,467,365,556,0,0,0,0,0,0,1
370,363,353,602,692,766,467,364,556,0,0,0,0,0,0,1
371,363,354,603,692,767,467,365,557,0,0,0,0,0,0,1
370,363,353,601,692,767,467,365,557,0,0,0,0,0,0,1
370,364,354,600,691,767,468,365,557,0,0,0,0,0,0,1
370,363,353,605,691,768,468,365,556,0,0,0,0,0,0,1
371,363,353,601,691,767,466,364,557,0,0,0,0,0,0,1
371,364,353,600,691,768,468,365,557,0,0,0,0,0,0,1
371,363,353,598,691,767,467,365,557,0,0,0,0,0,0,1
370,363,353,598,687,767,468,365,556,0,0,0,0,0,0,1
371,363,353,600,689,767,469,366,557,0,0,0,0,0,0,1
370,363,354,595,689,767,468,366,557,0,0,0,0,0,0,1
369,362,352,603,690,767,468,365,557,0,0,0,0,0,0,1
370,363,353,599,690,767,469,365,557,0,0,0,0,0,0,1
371,363,353,598,689,766,468,365,557,0,0,0,0,0,0,1
370,362,352,598,684,763,467,364,556,0,0,0,0,0,0,1
369,361,352,597,683,763,465,362,556,0,0,0,0,0,0,1
369,361,352,597,684,763,467,363,555,0,0,0,0,0,0,1
369,361,352,597,685,764,467,364,554,0,0,0,0,0,0,1
370,361,352,597,686,764,468,364,555,0,0,0,0,0,0,1
370,362,352,598,686,764,468,364,555,0,0,0,0,0,0,1
371,362,353,598,687,765,467,364,554,0,0,0,0,0,0,1
371,363,353,598,687,765,468,364,555,0,0,0,0,0,0,1
370,362,352,600,687,764,467,364,554,0,0,0,0,0,0,1
371,362,353,597,688,765,469,365,554,0,0,0,0,0,0,1
371,363,353,597,688,765,469,364,554,0,0,0,0,0,0,1
370,363,353,599,688,764,469,364,555,0,0,0,0,0,0,1
369,361,352,605,688,765,468,364,555,0,0,0,0,0,0,1
370,363,352,598,689,766,468,364,556,0,0,0,0,0,0,1
370,362,353,596,689,765,469,364,556,0,0,0,0,0,0,1
370,362,352,600,690,766,469,365,556,0,0,0,0,0,0,1
369,361,352,607,689,766,469,363,555,0,0,0,0,0,0,1
368,361,351,613,690,766,468,363,555,0,0,0,0,0,0,1
368,360,351,614,690,765,469,363,555,0,0,0,0,0,0,1
369,362,352,611,691,766,469,364,556,0,0,0,0,0,0,1
369,361,352,605,689,766,467,363,555,0,0,0,0,0,0,1
369,360,350,613,690,766,468,362,555,0,0,0,0,0,0,1
369,362,353,603,690,766,469,364,555,0,0,0,0,0,0,1
369,362,352,600,690,765,465,363,555,0,0,0,0,0,0,1
369,359,351,598,687,766,462,361,554,0,0,0,0,0,0,1
369,361,351,597,688,765,464,362,552,0,0,0,0,0,0,1
366,360,351,594,688,766,465,362,553,0,0,0,0,0,0,1
368,360,351,596,688,766,465,363,553,0,0,0,0,0,0,1
367,360,351,596,690,766,464,363,553,0,0,0,0,0,0,1
367,359,350,595,687,767,462,361,554,0,0,0,0,0,0,1
365,358,349,595,682,766,462,360,553,0,0,0,0,0,0,1
367,359,350,595,686,766,462,362,554,0,0,0,0,0,0,1
368,360,350,596,687,766,463,362,552,0,0,0,0,0,0,1
368,360,351,595,688,765,465,362,553,0,0,0,0,0,0,1
368,360,351,595,687,767,466,362,553,0,0,0,0,0,0,1
368,361,352,594,689,766,466,362,553,0,0,0,0,0,0,1
370,362,353,595,689,767,467,363,554,0,0,0,0,0,0,1
370,361,351,595,687,767,466,363,554,0,0,0,0,0,0,1
370,361,352,595,688,767,466,363,554,0,0,0,0,0,0,1
370,361,352,594,688,767,468,363,554,0,0,0,0,0,0,1
370,361,352,594,688,767,467,363,554,0,0,0,0,0,0,1
370,361,352,594,688,767,467,362,554,0,0,0,0,0,0,1
370,361,352,594,686,767,467,362,554,0,0,0,0,0,0,1
369,361,351,594,686,767,467,362,554,0,0,0,0,0,0,1
369,361,351,595,684,766,467,362,553,0,0,0,0,0,0,1
370,361,352,594,689,765,468,362,554,0,0,0,0,0,0,1
370,361,352,595,690,766,469,363,554,0,0,0,0,0,0,1
369,361,352,595,689,762,468,362,554,0,0,0,0,0,0,1
