I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
543,581,579,690,743,838,681,533,655,602,521,775,468,637,463,3
543,581,579,690,743,837,681,534,655,602,522,775,468,637,463,3
543,582,580,690,742,838,680,533,655,602,522,775,467,636,463,3
543,581,579,690,742,838,681,534,655,602,523,776,467,636,462,3
543,582,579,691,743,838,681,534,656,603,523,775,468,636,463,3
544,582,579,690,743,838,681,534,654,603,524,774,468,637,463,3
544,582,581,690,744,838,681,534,656,603,524,775,468,637,464,3
544,582,580,690,743,838,681,535,655,603,525,775,468,637,464,3
544,582,580,690,744,839,682,534,656,604,525,775,469,637,464,3
545,582,581,690,744,839,682,535,655,604,525,776,468,636,464,3
543,582,580,690,744,838,682,534,654,602,524,775,468,635,463,3
544,582,580,690,744,839,679,533,654,602,523,775,468,634,463,3
543,581,579,690,744,838,680,532,647,601,521,776,467,632,462,3
543,581,579,690,744,839,681,533,647,601,522,776,467,633,462,3
543,580,578,690,743,839,680,532,646,601,520,776,466,634,461,3
543,581,579,690,744,839,680,533,653,602,519,775,467,635,462,3
543,581,579,690,743,839,680,533,653,601,519,776,467,636,462,3
541,580,578,689,743,840,676,532,650,600,518,776,466,637,461,3
542,580,578,689,743,839,677,532,649,599,517,777,466,636,461,3
542,580,579,689,744,838,677,532,653,601,517,778,467,637,461,3
540,579,577,689,744,839,677,532,651,601,513,779,466,636,461,3
541,578,576,689,742,839,677,530,645,600,509,779,464,632,459,3
537,575,572,688,741,839,675,529,646,600,507,779,464,631,459,3
539,575,573,689,741,838,677,530,650,600,506,779,465,632,460,3
538,577,576,689,741,838,678,531,651,601,508,779,465,632,460,3
539,579,577,690,742,838,678,531,651,601,508,777,465,629,460,3
541,578,575,690,739,838,678,530,651,600,507,778,463,610,458,3
539,577,575,689,739,839,678,529,652,600,511,779,463,605,458,3
539,578,576,688,743,840,677,530,651,599,513,778,464,608,459,3
541,578,577,690,743,840,677,530,652,600,511,777,463,611,459,3
541,579,577,690,743,839,677,531,651,600,508,776,463,611,459,3
541,579,578,690,742,839,679,531,650,600,508,778,463,613,460,3
543,580,577,690,743,838,680,531,652,600,508,780,463,613,459,3
542,579,577,690,743,839,680,531,651,600,506,777,463,614,459,3
542,579,577,690,744,839,679,530,648,601,505,779,464,614,459,3
540,578,577,691,744,840,681,533,652,603,508,774,467,618,462,3
542,581,579,692,742,841,681,532,650,601,504,779,466,617,461,3
545,580,579,692,744,840,681,532,644,601,502,781,464,618,460,3
543,581,579,692,745,840,681,533,651,602,502,781,466,620,461,3
543,581,578,692,745,840,681,532,649,601,501,781,465,620,460,3
544,580,578,692,745,840,682,533,648,602,502,782,465,620,461,3
546,582,580,693,746,841,681,533,647,603,502,781,466,620,462,3
547,583,581,693,746,840,679,533,640,603,501,784,465,620,461,3
545,582,580,693,745,840,679,532,637,602,499,781,465,620,460,3
544,581,579,692,744,841,680,531,643,602,499,779,464,621,460,3
544,582,581,693,745,841,681,533,645,603,500,781,466,620,461,3
544,583,581,692,746,841,680,532,644,603,497,780,465,618,460,3
546,583,582,693,746,841,681,533,645,604,498,782,466,618,461,3
